"id";"data_criacao";"semente";"data_encerramento";"data_parou_comprar";"dias_sem_compra"
8936;"2021-03-04";43;;;
8937;"2019-06-10";18;;"2022-04-19";245
8938;"2021-10-20";50;;;
8939;"2018-03-02";45;;;
8940;"2020-09-29";17;;"2022-02-19";304
8941;"2019-03-04";51;;;
8942;"2021-02-12";84;;;
8943;"2022-09-06";40;;;
8944;"2019-09-20";27;;;
8945;"2019-08-03";18;;"2021-12-31";354
8946;"2021-10-04";30;;;
8947;"2019-12-10";43;;;
8948;"2018-01-20";10;;"2022-11-23";27
8949;"2020-09-17";34;;;
8950;"2019-08-26";71;;;
8951;"2020-08-27";56;;;
8952;"2019-04-19";2;"2022-08-27";"2021-10-18";313
8953;"2019-10-25";51;;;
8954;"2022-07-07";67;;;
8955;"2018-07-10";44;;;
8956;"2020-04-29";8;;"2022-02-21";302
8957;"2022-07-04";67;;;
8958;"2020-10-14";74;;;
8959;"2019-12-21";72;;;
8960;"2021-05-18";15;;"2022-12-15";5
8961;"2018-04-27";72;;;
8962;"2020-03-17";52;;;
8963;"2021-05-01";60;;;
8964;"2021-07-10";50;;;
8965;"2021-05-10";3;"2022-08-22";"2022-02-03";200
8966;"2020-06-29";78;;;
8967;"2019-09-23";62;;;
8968;"2022-09-29";21;;"2022-10-22";59
8969;"2019-04-30";52;;;
8970;"2019-11-05";66;;;
8971;"2020-07-09";60;;;
8972;"2020-06-12";98;;;
8973;"2022-11-29";18;;"2022-04-15";249
8974;"2020-03-27";35;;;
8975;"2022-02-12";32;;;
8976;"2019-07-14";10;;"2022-09-25";86
8977;"2019-01-10";56;;;
8978;"2019-02-03";31;;;
8979;"2019-07-15";39;;;
8980;"2021-09-09";37;;;
8981;"2020-09-09";5;"2022-12-09";"2022-05-21";202
8982;"2022-02-20";90;;;
8983;"2022-12-08";65;;;
8984;"2022-06-15";86;;;
8985;"2021-09-08";43;;;
8986;"2018-06-29";87;;;
8987;"2019-10-25";50;;;
8988;"2021-03-23";46;;;
8989;"2021-03-24";1;"2022-08-24";"2021-12-05";262
8990;"2021-09-26";11;;"2022-03-16";279
8991;"2019-08-20";67;;;
8992;"2021-06-30";97;;;
8993;"2018-12-24";86;;;
8994;"2022-12-01";62;;;
8995;"2020-01-20";44;;;
8996;"2022-04-14";91;;;
8997;"2020-06-10";89;;;
8998;"2021-09-24";18;;"2022-06-11";192
8999;"2022-01-22";61;;;
9000;"2021-09-20";33;;;
9001;"2018-08-10";59;;;
9002;"2019-08-13";94;;;
9003;"2019-03-14";77;;;
9004;"2018-07-21";89;;;
9005;"2021-10-19";60;;;
9006;"2018-05-08";54;;;
9007;"2020-01-13";53;;;
9008;"2022-10-11";94;;;
9009;"2019-05-23";41;;;
9010;"2021-07-08";37;;;
9011;"2021-07-01";64;;;
9012;"2022-01-12";98;;;
9013;"2020-09-09";89;;;
9014;"2021-06-20";66;;;
9015;"2021-07-09";83;;;
9016;"2019-05-30";98;;;
9017;"2021-11-28";75;;;
9018;"2018-05-14";85;;;
9019;"2022-08-01";65;;;
9020;"2020-03-03";39;;;
9021;"2022-01-19";32;;;
9022;"2019-04-02";33;;;
9023;"2018-09-13";73;;;
9024;"2018-01-23";77;;;
9025;"2019-03-14";99;;;
9026;"2020-09-13";24;;"2021-12-24";361
9027;"2022-04-19";22;;"2022-02-06";317
9028;"2021-08-03";96;;;
9029;"2019-06-19";26;;;
9030;"2021-05-23";50;;;
9031;"2020-05-04";22;;"2022-10-08";73
9032;"2020-01-09";8;;"2022-01-06";348
9033;"2022-12-15";83;;;
9034;"2021-06-28";8;;"2022-11-09";41
9035;"2020-07-10";41;;;
9036;"2021-10-15";82;;;
9037;"2021-10-16";76;;;
9038;"2022-07-04";67;;;
9039;"2021-08-06";20;;"2022-02-02";321
9040;"2018-03-20";42;;;
9041;"2021-01-20";51;;;
9042;"2020-02-17";67;;;
9043;"2022-03-13";19;;"2022-12-17";3
9044;"2018-10-11";40;;;
9045;"2018-08-18";18;;"2022-10-04";77
9046;"2020-10-01";1;"2022-11-03";"2022-03-07";241
9047;"2020-02-19";9;;"2022-06-18";185
9048;"2022-06-27";49;;;
9049;"2021-01-24";27;;;
9050;"2019-10-02";22;;"2021-12-29";356
9051;"2019-09-09";13;;"2022-10-14";67
9052;"2020-02-25";88;;;
9053;"2020-12-13";32;;;
9054;"2020-05-04";23;;"2022-10-12";69
9055;"2020-03-01";41;;;
9056;"2022-02-06";17;;"2022-04-25";239
9057;"2018-01-27";35;;;
9058;"2019-06-30";74;;;
9059;"2020-09-21";60;;;
9060;"2019-06-28";43;;;
9061;"2022-11-02";53;;;
9062;"2018-02-05";51;;;
9063;"2021-06-17";9;;"2022-12-11";9
9064;"2022-10-28";93;;;
9065;"2021-07-16";45;;;
9066;"2019-01-06";74;;;
9067;"2021-08-23";41;;;
9068;"2020-05-12";52;;;
9069;"2018-07-22";30;;;
9070;"2020-04-10";55;;;
9071;"2020-07-12";73;;;
9072;"2021-07-23";81;;;
9073;"2022-05-09";86;;;
9074;"2019-10-04";62;;;
9075;"2022-04-15";59;;;
9076;"2022-12-06";48;;;
9077;"2022-06-17";19;;"2022-04-08";256
9078;"2019-06-16";91;;;
9079;"2022-06-14";54;;;
9080;"2020-07-22";74;;;
9081;"2021-02-26";51;;;
9082;"2019-03-05";5;"2022-09-13";"2021-12-10";277
9083;"2022-08-29";44;;;
9084;"2019-02-21";47;;;
9085;"2021-06-18";41;;;
9086;"2019-11-10";10;;"2022-09-13";98
9087;"2018-04-11";95;;;
9088;"2021-06-27";85;;;
9089;"2021-04-21";98;;;
9090;"2020-12-12";38;;;
9091;"2022-12-05";72;;;
9092;"2021-03-04";11;;"2021-11-18";397
9093;"2020-12-30";65;;;
9094;"2021-06-02";68;;;
9095;"2021-01-11";91;;;
9096;"2019-07-27";32;;;
9097;"2022-05-21";25;;"2022-05-23";211
9098;"2019-09-15";71;;;
9099;"2021-11-18";91;;;
9100;"2022-11-21";83;;;
9101;"2021-12-06";16;;"2022-05-09";225
9102;"2019-06-11";1;"2022-09-07";"2021-12-08";273
9103;"2021-06-25";54;;;
9104;"2021-04-26";2;"2022-11-11";"2022-01-07";308
9105;"2021-02-24";13;;"2022-03-19";276
9106;"2020-10-19";77;;;
9107;"2021-04-13";34;;;
9108;"2020-08-23";20;;"2022-07-15";158
9109;"2022-03-17";75;;;
9110;"2020-10-06";13;;"2022-12-18";2
9111;"2018-03-27";87;;;
9112;"2020-05-25";92;;;
9113;"2021-11-21";31;;;
9114;"2022-11-04";49;;;
9115;"2021-06-27";9;;"2022-07-22";151
9116;"2020-05-20";62;;;
9117;"2019-09-26";38;;;
9118;"2021-09-18";95;;;
9119;"2018-11-27";75;;;
9120;"2018-01-26";28;;;
9121;"2019-09-12";94;;;
9122;"2018-11-12";24;;"2022-02-27";296
9123;"2021-03-12";99;;;
9124;"2022-08-23";83;;;
9125;"2022-03-27";28;;;
9126;"2019-04-04";41;;;
9127;"2019-03-31";40;;;
9128;"2021-08-27";28;;;
9129;"2020-11-29";55;;;
9130;"2018-02-28";7;;"2021-11-02";413
9131;"2021-07-30";31;;;
9132;"2019-11-16";85;;;
9133;"2019-07-22";78;;;
9134;"2020-02-03";86;;;
9135;"2018-03-23";65;;;
9136;"2022-08-28";39;;;
9137;"2022-11-04";79;;;
9138;"2021-06-15";88;;;
9139;"2020-05-01";92;;;
9140;"2022-01-30";35;;;
9141;"2019-04-03";53;;;
9142;"2020-07-07";3;"2022-11-14";"2021-12-19";330
9143;"2019-07-06";91;;;
9144;"2018-03-05";20;;"2022-03-03";292
9145;"2020-05-22";18;;"2021-11-04";411
9146;"2022-12-13";4;"2022-09-28";"2021-11-15";317
9147;"2020-07-05";64;;;
9148;"2022-01-28";82;;;
9149;"2021-09-12";23;;"2022-10-06";75
9150;"2021-05-13";3;"2022-11-03";"2022-04-27";190
9151;"2022-02-04";10;;"2022-10-06";75
9152;"2018-06-05";44;;;
9153;"2022-03-07";70;;;
9154;"2020-04-28";87;;;
9155;"2018-02-06";83;;;
9156;"2021-06-13";72;;;
9157;"2021-07-12";77;;;
9158;"2019-04-19";21;;"2022-07-07";166
9159;"2020-02-19";24;;"2022-10-15";66
9160;"2019-06-22";87;;;
9161;"2019-05-29";98;;;
9162;"2018-09-29";25;;"2022-07-29";144
9163;"2021-04-19";28;;;
9164;"2020-11-28";40;;;
9165;"2020-10-14";73;;;
9166;"2021-06-22";81;;;
9167;"2020-08-06";28;;;
9168;"2020-08-29";47;;;
9169;"2019-12-18";64;;;
9170;"2022-11-17";94;;;
9171;"2019-10-11";4;"2022-10-27";"2021-11-24";337
9172;"2021-03-01";11;;"2022-11-01";49
9173;"2020-06-04";71;;;
9174;"2021-03-28";99;;;
9175;"2021-04-16";88;;;
9176;"2022-10-07";98;;;
9177;"2021-03-22";49;;;
9178;"2018-10-31";59;;;
9179;"2021-11-16";63;;;
9180;"2019-12-14";46;;;
9181;"2022-02-23";91;;;
9182;"2021-01-02";26;;;
9183;"2020-04-29";95;;;
9184;"2021-05-12";64;;;
9185;"2018-05-12";56;;;
9186;"2020-05-18";26;;;
9187;"2019-11-04";78;;;
9188;"2021-11-02";56;;;
9189;"2021-08-16";90;;;
9190;"2021-12-05";23;;"2022-02-26";297
9191;"2018-05-06";22;;"2022-09-27";84
9192;"2018-01-24";49;;;
9193;"2022-08-16";9;;"2022-01-20";334
9194;"2021-08-04";55;;;
9195;"2020-12-03";70;;;
9196;"2020-06-10";82;;;
9197;"2020-02-06";25;;"2022-02-18";305
9198;"2018-07-22";15;;"2022-07-04";169
9199;"2018-02-19";40;;;
9200;"2022-01-04";18;;"2022-08-25";117
9201;"2018-06-20";67;;;
9202;"2019-11-12";82;;;
9203;"2020-03-16";11;;"2022-10-26";55
9204;"2020-11-04";98;;;
9205;"2018-02-19";61;;;
9206;"2018-07-13";81;;;
9207;"2020-08-23";25;;"2022-08-16";126
9208;"2021-04-22";95;;;
9209;"2019-04-25";12;;"2021-11-29";386
9210;"2019-07-21";83;;;
9211;"2018-04-17";7;;"2022-10-14";67
9212;"2018-06-29";47;;;
9213;"2022-07-04";34;;;
9214;"2020-07-26";11;;"2022-10-02";79
9215;"2021-10-21";92;;;
9216;"2022-10-25";30;;;
9217;"2022-11-24";6;;"2022-10-03";78
9218;"2018-09-06";66;;;
9219;"2021-09-08";99;;;
9220;"2021-07-22";98;;;
9221;"2022-07-23";70;;;
9222;"2021-12-24";4;"2022-08-18";"2021-08-28";355
9223;"2021-07-27";95;;;
9224;"2022-03-20";73;;;
9225;"2020-08-09";75;;;
9226;"2019-07-11";48;;;
9227;"2019-09-09";23;;"2022-03-05";290
9228;"2022-08-27";25;;"2022-04-04";260
9229;"2020-01-12";17;;"2022-11-19";31
9230;"2019-10-11";23;;"2022-09-03";108
9231;"2021-09-12";88;;;
9232;"2020-06-12";26;;;
9233;"2021-08-03";85;;;
9234;"2018-12-08";98;;;
9235;"2018-04-28";66;;;
9236;"2021-09-04";77;;;
9237;"2019-06-02";45;;;
9238;"2020-11-30";63;;;
9239;"2020-01-06";40;;;
9240;"2020-09-05";78;;;
9241;"2022-06-02";47;;;
9242;"2020-04-03";87;;;
9243;"2021-02-14";9;;"2021-12-28";357
9244;"2021-12-15";17;;"2021-11-06";409
9245;"2022-10-10";42;;;
9246;"2019-12-17";83;;;
9247;"2021-10-20";44;;;
9248;"2022-09-15";30;;;
9249;"2020-08-04";48;;;
9250;"2020-07-10";23;;"2022-04-25";239
9251;"2021-04-17";67;;;
9252;"2020-03-07";20;;"2022-10-21";60
9253;"2019-07-16";31;;;
9254;"2019-11-23";77;;;
9255;"2019-06-07";14;;"2022-01-26";328
9256;"2022-02-03";23;;"2022-03-31";264
9257;"2021-05-15";39;;;
9258;"2021-01-25";59;;;
9259;"2021-10-12";11;;"2022-05-31";203
9260;"2018-06-07";55;;;
9261;"2022-10-18";78;;;
9262;"2020-07-05";59;;;
9263;"2020-10-30";22;;"2022-08-15";127
9264;"2021-06-02";89;;;
9265;"2021-05-25";49;;;
9266;"2021-02-06";72;;;
9267;"2020-02-16";43;;;
9268;"2022-10-06";57;;;
9269;"2019-01-19";13;;"2022-01-18";336
9270;"2022-02-03";81;;;
9271;"2020-06-23";19;;"2022-04-24";240
9272;"2018-07-02";99;;;
9273;"2019-05-20";99;;;
9274;"2018-08-19";44;;;
9275;"2022-05-28";26;;;
9276;"2019-03-10";69;;;
9277;"2020-07-17";63;;;
9278;"2021-03-29";29;;;
9279;"2018-12-05";11;;"2022-08-19";123
9280;"2018-03-02";82;;;
9281;"2018-10-19";72;;;
9282;"2022-03-03";16;;"2022-06-17";186
9283;"2020-04-19";50;;;
9284;"2020-04-14";26;;;
9285;"2019-02-04";28;;;
9286;"2021-09-05";5;"2022-11-08";"2021-11-29";344
9287;"2019-05-30";4;"2022-08-28";"2021-12-29";242
9288;"2022-06-01";15;;"2022-01-30";324
9289;"2019-10-13";84;;;
9290;"2018-03-23";40;;;
9291;"2022-10-18";30;;;
9292;"2019-08-11";47;;;
9293;"2020-09-06";22;;"2022-03-14";281
9294;"2020-08-28";93;;;
9295;"2018-01-22";81;;;
9296;"2019-02-11";5;"2022-11-02";"2022-03-10";237
9297;"2018-10-17";30;;;
9298;"2020-02-20";59;;;
9299;"2018-11-28";83;;;
9300;"2019-10-17";24;;"2022-04-01";263
9301;"2019-04-06";59;;;
9302;"2021-05-02";63;;;
9303;"2020-03-30";86;;;
9304;"2020-08-04";75;;;
9305;"2021-12-01";92;;;
9306;"2019-09-07";70;;;
9307;"2021-09-24";89;;;
9308;"2019-06-29";67;;;
9309;"2022-11-16";60;;;
9310;"2022-08-10";6;;"2022-01-13";341
9311;"2019-08-10";37;;;
9312;"2018-09-15";60;;;
9313;"2021-10-22";28;;;
9314;"2021-11-09";83;;;
9315;"2020-12-09";31;;;
9316;"2022-11-08";11;;"2022-11-11";39
9317;"2020-07-26";46;;;
9318;"2022-04-20";72;;;
9319;"2022-04-20";42;;;
9320;"2022-04-19";89;;;
9321;"2022-06-22";66;;;
9322;"2022-02-17";12;;"2022-04-04";260
9323;"2018-12-09";71;;;
9324;"2020-03-10";67;;;
9325;"2019-10-27";63;;;
9326;"2018-12-13";31;;;
9327;"2021-04-02";1;"2022-09-23";"2021-11-28";299
9328;"2020-07-25";84;;;
9329;"2021-01-13";96;;;
9330;"2022-02-09";20;;"2022-07-05";168
9331;"2022-04-23";65;;;
9332;"2022-03-31";13;;"2021-12-09";376
9333;"2020-06-23";77;;;
9334;"2019-08-02";2;"2022-10-15";"2022-01-08";280
9335;"2019-11-15";13;;"2022-10-08";73
9336;"2019-06-05";84;;;
9337;"2021-03-21";84;;;
9338;"2018-08-20";22;;"2022-05-19";215
9339;"2020-11-13";45;;;
9340;"2021-02-15";9;;"2022-02-10";313
9341;"2018-04-10";18;;"2022-11-29";21
9342;"2022-06-05";37;;;
9343;"2021-10-12";45;;;
9344;"2022-01-12";84;;;
9345;"2021-04-25";89;;;
9346;"2019-10-02";35;;;
9347;"2021-12-01";74;;;
9348;"2018-11-30";22;;"2022-05-04";230
9349;"2019-01-31";39;;;
9350;"2021-04-02";14;;"2021-11-26";389
9351;"2018-03-30";35;;;
9352;"2018-08-04";43;;;
9353;"2020-05-31";2;"2022-10-02";"2021-10-24";343
9354;"2019-02-18";75;;;
9355;"2020-09-23";98;;;
9356;"2022-03-09";7;;"2022-09-03";108
9357;"2020-01-12";9;;"2022-01-06";348
9358;"2019-01-05";98;;;
9359;"2019-10-13";18;;"2022-03-17";278
9360;"2018-02-06";95;;;
9361;"2018-02-26";53;;;
9362;"2019-02-15";26;;;
9363;"2022-04-18";63;;;
9364;"2020-08-01";18;;"2022-04-06";258
9365;"2020-08-29";61;;;
9366;"2019-03-15";62;;;
9367;"2021-12-17";69;;;
9368;"2018-11-29";82;;;
9369;"2019-10-14";19;;"2022-12-13";7
9370;"2019-11-11";44;;;
9371;"2021-12-26";20;;"2021-11-11";404
9372;"2020-01-04";12;;"2022-04-07";257
9373;"2019-04-27";77;;;
9374;"2020-10-18";48;;;
9375;"2019-01-27";89;;;
9376;"2022-08-01";56;;;
9377;"2022-07-02";23;;"2022-05-20";214
9378;"2022-12-10";84;;;
9379;"2018-07-13";29;;;
9380;"2018-08-13";46;;;
9381;"2021-03-23";85;;;
9382;"2018-09-22";65;;;
9383;"2019-02-27";17;;"2022-05-30";204
9384;"2018-09-02";14;;"2022-02-05";318
9385;"2019-10-22";10;;"2022-09-28";83
9386;"2021-11-01";70;;;
9387;"2022-10-22";59;;;
9388;"2021-10-15";7;;"2021-11-29";386
9389;"2022-10-19";62;;;
9390;"2019-08-16";15;;"2022-05-17";217
9391;"2021-11-02";98;;;
9392;"2022-11-26";80;;;
9393;"2020-09-11";15;;"2022-08-17";125
9394;"2021-03-02";43;;;
9395;"2020-07-09";34;;;
9396;"2018-05-22";9;;"2022-02-16";307
9397;"2022-04-26";95;;;
9398;"2019-07-07";82;;;
9399;"2019-04-01";76;;;
9400;"2019-02-18";69;;;
9401;"2021-04-28";71;;;
9402;"2018-04-07";84;;;
9403;"2021-02-03";38;;;
9404;"2022-08-05";77;;;
9405;"2021-01-05";36;;;
9406;"2022-02-11";41;;;
9407;"2022-03-18";20;;"2021-11-16";399
9408;"2020-07-18";50;;;
9409;"2022-02-01";37;;;
9410;"2022-09-09";57;;;
9411;"2021-02-10";65;;;
9412;"2020-05-05";42;;;
9413;"2018-06-12";13;;"2021-10-29";417
9414;"2022-03-21";65;;;
9415;"2020-12-18";35;;;
9416;"2020-03-15";79;;;
9417;"2021-02-01";98;;;
9418;"2020-10-20";4;"2022-08-27";"2021-09-20";341
9419;"2019-01-09";40;;;
9420;"2020-12-01";31;;;
9421;"2022-05-18";71;;;
9422;"2022-10-24";51;;;
9423;"2020-11-08";85;;;
9424;"2020-02-08";4;"2022-10-16";"2022-02-17";241
9425;"2021-01-05";69;;;
9426;"2018-05-29";76;;;
9427;"2020-06-11";85;;;
9428;"2020-05-12";90;;;
9429;"2019-11-14";16;;"2021-12-18";367
9430;"2021-08-22";95;;;
9431;"2021-06-12";86;;;
9432;"2018-03-24";47;;;
9433;"2021-11-09";2;"2022-08-11";"2022-01-21";202
9434;"2019-07-28";33;;;
9435;"2022-10-09";83;;;
9436;"2019-11-27";93;;;
9437;"2018-09-20";5;"2022-08-18";"2022-02-05";194
9438;"2022-01-05";47;;;
9439;"2022-05-26";77;;;
9440;"2022-10-03";92;;;
9441;"2021-09-26";6;;"2022-04-20";244
9442;"2020-07-17";56;;;
9443;"2020-02-18";82;;;
9444;"2022-02-18";14;;"2022-08-19";123
9445;"2019-10-18";26;;;
9446;"2018-02-16";91;;;
9447;"2019-05-15";59;;;
9448;"2022-10-31";60;;;
9449;"2020-11-18";87;;;
9450;"2020-05-05";96;;;
9451;"2020-10-13";84;;;
9452;"2020-04-16";99;;;
9453;"2020-03-09";94;;;
9454;"2018-09-02";51;;;
9455;"2022-05-07";44;;;
9456;"2018-03-27";89;;;
9457;"2019-01-11";12;;"2021-12-28";357
9458;"2019-10-28";55;;;
9459;"2020-07-18";11;;"2022-06-03";200
9460;"2020-11-05";83;;;
9461;"2018-07-01";75;;;
9462;"2019-01-10";78;;;
9463;"2021-01-09";45;;;
9464;"2022-04-22";15;;"2022-04-22";242
9465;"2020-07-19";98;;;
9466;"2020-10-29";57;;;
9467;"2019-03-30";13;;"2022-01-16";338
9468;"2021-03-20";99;;;
9469;"2019-11-15";36;;;
9470;"2018-09-03";79;;;
9471;"2021-01-02";97;;;
9472;"2018-08-23";3;"2022-11-21";"2022-01-11";314
9473;"2021-03-02";86;;;
9474;"2018-03-03";58;;;
9475;"2022-09-22";41;;;
9476;"2022-11-30";40;;;
9477;"2018-04-01";45;;;
9478;"2019-02-15";91;;;
9479;"2022-10-12";63;;;
9480;"2021-01-30";4;"2022-11-19";"2022-04-18";215
9481;"2021-06-01";17;;"2021-10-25";421
9482;"2020-08-05";17;;"2022-07-21";152
9483;"2018-05-29";6;;"2022-01-01";353
9484;"2018-08-21";3;"2022-08-29";"2021-09-28";335
9485;"2021-03-20";22;;"2022-02-15";308
9486;"2022-09-15";88;;;
9487;"2018-10-27";35;;;
9488;"2022-03-12";8;;"2022-11-23";27
9489;"2019-07-24";53;;;
9490;"2021-04-26";97;;;
9491;"2020-01-27";43;;;
9492;"2020-01-04";43;;;
9493;"2022-04-18";8;;"2022-10-12";69
9494;"2018-02-17";8;;"2022-06-07";196
9495;"2019-05-08";43;;;
9496;"2019-11-17";56;;;
9497;"2020-11-27";83;;;
9498;"2020-07-16";14;;"2022-01-17";337
9499;"2018-02-15";86;;;
9500;"2022-09-24";87;;;
9501;"2021-03-01";24;;"2021-11-14";401
9502;"2021-01-30";30;;;
9503;"2018-05-28";75;;;
9504;"2019-05-14";86;;;
9505;"2021-03-15";15;;"2022-01-08";346
9506;"2018-02-28";23;;"2021-11-01";414
9507;"2019-04-24";30;;;
9508;"2021-05-26";45;;;
9509;"2019-03-28";46;;;
9510;"2019-02-14";99;;;
9511;"2019-07-08";32;;;
9512;"2022-08-09";35;;;
9513;"2021-09-01";99;;;
9514;"2019-11-15";98;;;
9515;"2018-04-10";53;;;
9516;"2019-12-01";15;;"2022-06-25";178
9517;"2019-08-11";90;;;
9518;"2019-01-17";29;;;
9519;"2019-02-21";26;;;
9520;"2021-02-13";91;;;
9521;"2022-04-25";47;;;
9522;"2021-03-01";77;;;
9523;"2018-03-01";34;;;
9524;"2021-08-22";57;;;
9525;"2021-03-30";49;;;
9526;"2019-06-18";67;;;
9527;"2018-07-21";22;;"2022-04-05";259
9528;"2019-03-09";51;;;
9529;"2021-12-13";81;;;
9530;"2018-08-18";72;;;
9531;"2018-12-12";87;;;
9532;"2020-02-24";86;;;
9533;"2021-08-29";43;;;
9534;"2019-04-21";23;;"2021-12-18";367
9535;"2021-06-18";71;;;
9536;"2019-11-23";76;;;
9537;"2019-05-31";61;;;
9538;"2022-09-22";98;;;
9539;"2018-04-30";46;;;
9540;"2020-08-06";6;;"2022-11-09";41
9541;"2018-11-18";28;;;
9542;"2019-10-17";71;;;
9543;"2020-03-26";71;;;
9544;"2022-07-01";83;;;
9545;"2021-08-13";48;;;
9546;"2020-06-16";57;;;
9547;"2019-06-13";68;;;
9548;"2018-04-05";31;;;
9549;"2021-06-15";3;"2022-11-23";"2022-02-05";291
9550;"2020-07-16";52;;;
9551;"2021-05-01";10;;"2022-11-29";21
9552;"2020-10-20";8;;"2022-05-18";216
9553;"2018-09-27";55;;;
9554;"2021-06-11";65;;;
9555;"2019-06-24";65;;;
9556;"2021-12-07";36;;;
9557;"2022-11-09";29;;;
9558;"2019-12-24";28;;;
9559;"2018-02-24";37;;;
9560;"2021-11-03";29;;;
9561;"2020-07-22";66;;;
9562;"2019-01-18";3;"2022-09-23";"2022-01-29";237
9563;"2019-01-08";21;;"2021-12-31";354
9564;"2019-04-01";15;;"2021-11-07";408
9565;"2020-04-19";20;;"2022-08-22";120
9566;"2022-06-08";71;;;
9567;"2021-02-03";65;;;
9568;"2021-08-30";58;;;
9569;"2022-03-11";93;;;
9570;"2021-05-15";75;;;
9571;"2019-04-18";83;;;
9572;"2018-02-08";94;;;
9573;"2018-03-13";2;"2022-11-15";"2021-12-05";345
9574;"2021-06-24";68;;;
9575;"2022-07-22";94;;;
9576;"2021-10-06";85;;;
9577;"2018-12-20";45;;;
9578;"2019-01-14";30;;;
9579;"2021-12-22";65;;;
9580;"2022-05-17";13;;"2022-09-26";85
9581;"2021-07-11";6;;"2022-04-29";235
9582;"2020-05-03";64;;;
9583;"2020-03-17";49;;;
9584;"2022-03-20";65;;;
9585;"2018-10-25";42;;;
9586;"2021-08-20";66;;;
9587;"2021-03-07";70;;;
9588;"2018-09-14";54;;;
9589;"2018-08-25";42;;;
9590;"2021-04-13";64;;;
9591;"2022-06-29";64;;;
9592;"2021-02-25";95;;;
9593;"2022-04-13";84;;;
9594;"2018-07-19";43;;;
9595;"2022-05-08";55;;;
9596;"2019-08-12";3;"2022-11-28";"2022-04-29";213
9597;"2022-12-06";66;;;
9598;"2020-06-23";68;;;
9599;"2018-04-22";70;;;
9600;"2022-02-26";67;;;
9601;"2018-11-17";6;;"2022-11-11";39
9602;"2019-07-20";94;;;
9603;"2022-03-18";48;;;
9604;"2019-01-10";33;;;
9605;"2018-01-22";62;;;
9606;"2021-10-19";21;;"2021-12-05";380
9607;"2022-09-28";5;"2022-11-21";"2022-03-27";239
9608;"2018-12-24";2;"2022-08-30";"2021-09-12";352
9609;"2022-10-14";5;"2022-08-09";"2022-01-15";206
9610;"2021-09-30";71;;;
9611;"2018-05-22";82;;;
9612;"2021-05-06";63;;;
9613;"2019-02-12";63;;;
9614;"2020-07-19";28;;;
9615;"2020-08-04";12;;"2022-02-02";321
9616;"2019-11-19";59;;;
9617;"2019-03-21";9;;"2022-09-25";86
9618;"2018-10-21";6;;"2022-01-25";329
9619;"2020-07-14";95;;;
9620;"2019-10-25";96;;;
9621;"2022-01-14";97;;;
9622;"2020-01-23";25;;"2022-04-18";246
9623;"2022-12-01";39;;;
9624;"2021-05-08";51;;;
9625;"2020-07-22";69;;;
9626;"2022-04-20";44;;;
9627;"2022-11-30";17;;"2022-09-06";105
9628;"2020-07-09";28;;;
9629;"2019-10-23";2;"2022-08-10";"2021-11-11";272
9630;"2018-04-03";10;;"2022-02-20";303
9631;"2019-09-16";15;;"2022-05-24";210
9632;"2020-08-21";11;;"2022-06-06";197
9633;"2019-10-03";39;;;
9634;"2018-12-14";17;;"2022-06-15";188
9635;"2021-08-13";75;;;
9636;"2019-10-06";18;;"2022-09-05";106
9637;"2022-09-13";86;;;
9638;"2021-05-22";69;;;
9639;"2020-09-10";57;;;
9640;"2022-07-09";43;;;
9641;"2020-03-02";35;;;
9642;"2021-01-12";72;;;
9643;"2020-11-23";54;;;
9644;"2021-03-27";58;;;
9645;"2018-08-12";78;;;
9646;"2018-07-09";79;;;
9647;"2018-02-24";55;;;
9648;"2019-10-12";66;;;
9649;"2019-04-11";82;;;
9650;"2020-08-20";47;;;
9651;"2021-07-17";28;;;
9652;"2018-05-07";11;;"2022-10-22";59
9653;"2022-08-25";80;;;
9654;"2021-06-29";71;;;
9655;"2021-08-24";75;;;
9656;"2020-03-27";56;;;
9657;"2020-10-28";29;;;
9658;"2021-08-04";72;;;
9659;"2022-09-16";1;"2022-10-18";"2022-02-13";247
9660;"2022-08-02";9;;"2022-04-07";257
9661;"2021-10-17";64;;;
9662;"2019-06-14";27;;;
9663;"2020-04-03";22;;"2022-01-07";347
9664;"2018-07-31";8;;"2022-04-29";235
9665;"2020-05-08";19;;"2022-03-02";293
9666;"2018-11-26";98;;;
9667;"2020-04-17";41;;;
9668;"2020-02-01";86;;;
9669;"2022-03-29";75;;;
9670;"2022-12-09";27;;;
9671;"2019-08-21";78;;;
9672;"2019-06-11";19;;"2022-09-15";96
9673;"2021-01-02";28;;;
9674;"2022-06-26";83;;;
9675;"2022-08-18";79;;;
9676;"2021-07-26";27;;;
9677;"2022-12-14";48;;;
9678;"2022-09-24";10;;"2022-03-23";272
9679;"2018-05-19";28;;;
9680;"2019-04-06";34;;;
9681;"2020-05-25";4;"2022-08-28";"2021-12-09";262
9682;"2021-11-15";89;;;
9683;"2019-07-23";22;;"2021-10-30";416
9684;"2020-01-30";40;;;
9685;"2020-05-25";84;;;
9686;"2018-03-27";91;;;
9687;"2022-04-08";85;;;
9688;"2018-04-04";90;;;
9689;"2021-10-11";12;;"2022-12-03";17
9690;"2022-01-03";13;;"2022-10-26";55
9691;"2022-10-16";23;;"2022-01-27";327
9692;"2020-08-09";50;;;
9693;"2018-06-28";12;;"2022-04-28";236
9694;"2020-01-29";86;;;
9695;"2021-02-19";45;;;
